country,recipe_title,recipe_url,ingredient
thai,Thai Green Curry Recipe,https://tasteasianfood.com/thai-green-curry/,500 g chicken breast meat (or chicken thigh)
thai,Thai Green Curry Recipe,https://tasteasianfood.com/thai-green-curry/,375 ml (1.5cups) of coconut milk
thai,Thai Green Curry Recipe,https://tasteasianfood.com/thai-green-curry/,8 sprigs Thai basil leaf (use the leaf only)
thai,Thai Green Curry Recipe,https://tasteasianfood.com/thai-green-curry/,125ml (half cup) chicken stock
thai,Thai Green Curry Recipe,https://tasteasianfood.com/thai-green-curry/,70 g eggplants
thai,Thai Green Curry Recipe,https://tasteasianfood.com/thai-green-curry/,70 g king oyster mushroom 
thai,Thai Green Curry Recipe,https://tasteasianfood.com/thai-green-curry/,4 pieces kaffir lime leaves
thai,Thai Green Curry Recipe,https://tasteasianfood.com/thai-green-curry/,30 g palm sugar
thai,Thai Green Curry Recipe,https://tasteasianfood.com/thai-green-curry/,2 tbsp fish sauce
thai,Thai Green Curry Recipe,https://tasteasianfood.com/thai-green-curry/,1 red  chilies for garnishing
thai,Thai basil tofu stir-fry (pad krapow),https://tasteasianfood.com/thai-basil-tofu/,"400g firm tofu, cut into small cubes"
thai,Thai basil tofu stir-fry (pad krapow),https://tasteasianfood.com/thai-basil-tofu/,"3 stalks of long beans (50g), cut into short sections"
thai,Thai basil tofu stir-fry (pad krapow),https://tasteasianfood.com/thai-basil-tofu/,1 large handful of Thai basil (30g dry weight)
thai,Thai basil tofu stir-fry (pad krapow),https://tasteasianfood.com/thai-basil-tofu/,2 tbsp fish sauce
thai,Thai basil tofu stir-fry (pad krapow),https://tasteasianfood.com/thai-basil-tofu/,1.5 tbsp oyster sauce
thai,Thai basil tofu stir-fry (pad krapow),https://tasteasianfood.com/thai-basil-tofu/,1.5 tbsp light soy sauce
thai,Thai basil tofu stir-fry (pad krapow),https://tasteasianfood.com/thai-basil-tofu/,2 tsp dark soy sauce
thai,Thai basil tofu stir-fry (pad krapow),https://tasteasianfood.com/thai-basil-tofu/,2 tbsp sugar
thai,Thai basil tofu stir-fry (pad krapow),https://tasteasianfood.com/thai-basil-tofu/,2 tbsp water
thai,Thai basil tofu stir-fry (pad krapow),https://tasteasianfood.com/thai-basil-tofu/,8 bird's eye chiles
thai,Thai basil tofu stir-fry (pad krapow),https://tasteasianfood.com/thai-basil-tofu/,4 cloves garlic
thai,Thai basil tofu stir-fry (pad krapow),https://tasteasianfood.com/thai-basil-tofu/,2 red chilies
thai,Thai crispy tofu with a spicy and savory sauce,https://tasteasianfood.com/thai-tofu-recipe/,600g firm tofu
thai,Thai crispy tofu with a spicy and savory sauce,https://tasteasianfood.com/thai-tofu-recipe/,2 tbsp chopped garlic
thai,Thai crispy tofu with a spicy and savory sauce,https://tasteasianfood.com/thai-tofu-recipe/,"1/2 medium onion, sliced"
thai,Thai crispy tofu with a spicy and savory sauce,https://tasteasianfood.com/thai-tofu-recipe/,"1/4 carrot, cut into strips"
thai,Thai crispy tofu with a spicy and savory sauce,https://tasteasianfood.com/thai-tofu-recipe/,"2 chili padi, chopped"
thai,Thai crispy tofu with a spicy and savory sauce,https://tasteasianfood.com/thai-tofu-recipe/,4 tbsp palm sugar
thai,Thai crispy tofu with a spicy and savory sauce,https://tasteasianfood.com/thai-tofu-recipe/,2 tsp tom yum paste
thai,Thai crispy tofu with a spicy and savory sauce,https://tasteasianfood.com/thai-tofu-recipe/,4 tbsp fish sauce
thai,Thai crispy tofu with a spicy and savory sauce,https://tasteasianfood.com/thai-tofu-recipe/,4 tbsp lime juice
thai,Thai crispy tofu with a spicy and savory sauce,https://tasteasianfood.com/thai-tofu-recipe/,coriander leaves and red chili to garnish
thai,Ayam Paprik - Thai style stir-fry spicy chicken,https://tasteasianfood.com/ayam-paprik/,"400g chicken breast meat, dice"
thai,Ayam Paprik - Thai style stir-fry spicy chicken,https://tasteasianfood.com/ayam-paprik/,"100g cauliflower, cut into small florets"
thai,Ayam Paprik - Thai style stir-fry spicy chicken,https://tasteasianfood.com/ayam-paprik/,"100g carrot, slice thinly"
thai,Ayam Paprik - Thai style stir-fry spicy chicken,https://tasteasianfood.com/ayam-paprik/,"5 long beans, cut into sections"
thai,Ayam Paprik - Thai style stir-fry spicy chicken,https://tasteasianfood.com/ayam-paprik/,"1 red bell paper, cut into one-inch pieces"
thai,Ayam Paprik - Thai style stir-fry spicy chicken,https://tasteasianfood.com/ayam-paprik/,5 baby corn
thai,Ayam Paprik - Thai style stir-fry spicy chicken,https://tasteasianfood.com/ayam-paprik/,1.5 tbsp sweet soy sauce
thai,Ayam Paprik - Thai style stir-fry spicy chicken,https://tasteasianfood.com/ayam-paprik/,2 tsp Tom Yam paste
thai,Ayam Paprik - Thai style stir-fry spicy chicken,https://tasteasianfood.com/ayam-paprik/,2 tbsp oyster sauce
thai,Ayam Paprik - Thai style stir-fry spicy chicken,https://tasteasianfood.com/ayam-paprik/,1 tsp sugar
thai,Ayam Paprik - Thai style stir-fry spicy chicken,https://tasteasianfood.com/ayam-paprik/,2 tbsp fish sauce
thai,Ayam Paprik - Thai style stir-fry spicy chicken,https://tasteasianfood.com/ayam-paprik/,1/4 tsp salt 
thai,Ayam Paprik - Thai style stir-fry spicy chicken,https://tasteasianfood.com/ayam-paprik/,5 tsp chili paste
thai,Ayam Paprik - Thai style stir-fry spicy chicken,https://tasteasianfood.com/ayam-paprik/,"2 bird’s eye chilies, remove seeds"
thai,Ayam Paprik - Thai style stir-fry spicy chicken,https://tasteasianfood.com/ayam-paprik/,"2 lemongrass, bashed"
thai,Ayam Paprik - Thai style stir-fry spicy chicken,https://tasteasianfood.com/ayam-paprik/,"3 clove garlic, chopped"
thai,Ayam Paprik - Thai style stir-fry spicy chicken,https://tasteasianfood.com/ayam-paprik/,"1 inch ginger, chopped"
thai,Ayam Paprik - Thai style stir-fry spicy chicken,https://tasteasianfood.com/ayam-paprik/,"1 yellow onion, sliced thinly"
thai,Ayam Paprik - Thai style stir-fry spicy chicken,https://tasteasianfood.com/ayam-paprik/,5 kaffir lime leaves
thai,Tom Yum noodles recipe (Thai-style fried bee hoon),https://tasteasianfood.com/tom-yum-noodles/,"100g chicken meat, cut into slices"
thai,Tom Yum noodles recipe (Thai-style fried bee hoon),https://tasteasianfood.com/tom-yum-noodles/,2 tsp fish sauce
thai,Tom Yum noodles recipe (Thai-style fried bee hoon),https://tasteasianfood.com/tom-yum-noodles/,1/8 tsp ground white pepper
thai,Tom Yum noodles recipe (Thai-style fried bee hoon),https://tasteasianfood.com/tom-yum-noodles/,500g bee hoon (weight after soak and drain)
thai,Tom Yum noodles recipe (Thai-style fried bee hoon),https://tasteasianfood.com/tom-yum-noodles/,50 g beansprout
thai,Tom Yum noodles recipe (Thai-style fried bee hoon),https://tasteasianfood.com/tom-yum-noodles/,"50g carrot, cut into fine strips"
thai,Tom Yum noodles recipe (Thai-style fried bee hoon),https://tasteasianfood.com/tom-yum-noodles/,"1 lemongrass, cut into thin slices"
thai,Tom Yum noodles recipe (Thai-style fried bee hoon),https://tasteasianfood.com/tom-yum-noodles/,"5 kaffir lime leaves, cut into very thin slices"
thai,Tom Yum noodles recipe (Thai-style fried bee hoon),https://tasteasianfood.com/tom-yum-noodles/,"1 medium size onion, cut into slices"
thai,Tom Yum noodles recipe (Thai-style fried bee hoon),https://tasteasianfood.com/tom-yum-noodles/,1 tbsp chopped garlic
thai,Tom Yum noodles recipe (Thai-style fried bee hoon),https://tasteasianfood.com/tom-yum-noodles/,2 large handful of cabbage strips
thai,Tom Yum noodles recipe (Thai-style fried bee hoon),https://tasteasianfood.com/tom-yum-noodles/,125g tom yum paste
thai,Tom Yum noodles recipe (Thai-style fried bee hoon),https://tasteasianfood.com/tom-yum-noodles/,1 tbsp sugar
thai,Tom Yum noodles recipe (Thai-style fried bee hoon),https://tasteasianfood.com/tom-yum-noodles/,Salt to taste
thai,Tom Yum noodles recipe (Thai-style fried bee hoon),https://tasteasianfood.com/tom-yum-noodles/,"1 egg, form omelet, and cut into strips"
thai,Tom Yum noodles recipe (Thai-style fried bee hoon),https://tasteasianfood.com/tom-yum-noodles/,More kaffir lime leave strips and spring onions to garnish
thai,"Thai steamed fish  with lime, garlic and lemongrass",https://tasteasianfood.com/thai-steamed-fish/,1 whole fish (1kg) with guts and gills removed
thai,"Thai steamed fish  with lime, garlic and lemongrass",https://tasteasianfood.com/thai-steamed-fish/,"3 stalks of lemongrass, white parts only, bashed"
thai,"Thai steamed fish  with lime, garlic and lemongrass",https://tasteasianfood.com/thai-steamed-fish/,1/2 cup chicken broth
thai,"Thai steamed fish  with lime, garlic and lemongrass",https://tasteasianfood.com/thai-steamed-fish/,4 tbsp palm sugar
thai,"Thai steamed fish  with lime, garlic and lemongrass",https://tasteasianfood.com/thai-steamed-fish/,"1 head of garlic, chopped"
thai,"Thai steamed fish  with lime, garlic and lemongrass",https://tasteasianfood.com/thai-steamed-fish/,"4 bird’s eye chilies, chopped"
thai,"Thai steamed fish  with lime, garlic and lemongrass",https://tasteasianfood.com/thai-steamed-fish/,"4 sprigs of coriander (cut the stem for the sauce, leaves to garnish)"
thai,"Thai steamed fish  with lime, garlic and lemongrass",https://tasteasianfood.com/thai-steamed-fish/,4 tbsp fish sauce
thai,"Thai steamed fish  with lime, garlic and lemongrass",https://tasteasianfood.com/thai-steamed-fish/,4 tbsp lime juice
thai,"Thai steamed fish  with lime, garlic and lemongrass",https://tasteasianfood.com/thai-steamed-fish/,"Chopped red chilies, lime slices, and coriander leaves to garnish"
vietnamese,Bun cha recipe -  Vietnamese grilled meatballs,https://tasteasianfood.com/bun-cha/,500g pork belly
vietnamese,Bun cha recipe -  Vietnamese grilled meatballs,https://tasteasianfood.com/bun-cha/,500g ground pork
vietnamese,Bun cha recipe -  Vietnamese grilled meatballs,https://tasteasianfood.com/bun-cha/,4 tbsp caramel sauce
vietnamese,Bun cha recipe -  Vietnamese grilled meatballs,https://tasteasianfood.com/bun-cha/,2 tbsp minced garlic
vietnamese,Bun cha recipe -  Vietnamese grilled meatballs,https://tasteasianfood.com/bun-cha/,"4 tbsp shallot, finely chopped"
vietnamese,Bun cha recipe -  Vietnamese grilled meatballs,https://tasteasianfood.com/bun-cha/,2 tbsp oyster sauce
vietnamese,Bun cha recipe -  Vietnamese grilled meatballs,https://tasteasianfood.com/bun-cha/,1 tsp ground black pepper
vietnamese,Bun cha recipe -  Vietnamese grilled meatballs,https://tasteasianfood.com/bun-cha/,4 tbsp fish sauce
vietnamese,Bun cha recipe -  Vietnamese grilled meatballs,https://tasteasianfood.com/bun-cha/,2 tbsp sugar
vietnamese,Bun cha recipe -  Vietnamese grilled meatballs,https://tasteasianfood.com/bun-cha/,1 tbsp vinegar
vietnamese,Bun cha recipe -  Vietnamese grilled meatballs,https://tasteasianfood.com/bun-cha/,3 tbsp sugar
vietnamese,Bun cha recipe -  Vietnamese grilled meatballs,https://tasteasianfood.com/bun-cha/,3.5 tbsp fish sauce
vietnamese,Bun cha recipe -  Vietnamese grilled meatballs,https://tasteasianfood.com/bun-cha/,100ml water
vietnamese,Bun cha recipe -  Vietnamese grilled meatballs,https://tasteasianfood.com/bun-cha/,1 tbsp lime juice
vietnamese,Bun cha recipe -  Vietnamese grilled meatballs,https://tasteasianfood.com/bun-cha/,50g daikon
vietnamese,Bun cha recipe -  Vietnamese grilled meatballs,https://tasteasianfood.com/bun-cha/,50g carrot
vietnamese,Bun cha recipe -  Vietnamese grilled meatballs,https://tasteasianfood.com/bun-cha/,1 tsp salt
vietnamese,Bun cha recipe -  Vietnamese grilled meatballs,https://tasteasianfood.com/bun-cha/,1 tbsp sugar
vietnamese,Bun cha recipe -  Vietnamese grilled meatballs,https://tasteasianfood.com/bun-cha/,2 tbsp vinegar
vietnamese,Bun cha recipe -  Vietnamese grilled meatballs,https://tasteasianfood.com/bun-cha/,Mint leaves
vietnamese,Bun cha recipe -  Vietnamese grilled meatballs,https://tasteasianfood.com/bun-cha/,Basil leaves
vietnamese,Pressure cooker pho ga- Vietnamese chicken noodle soup,https://tasteasianfood.com/pressure-cooker-pho-ga/,2 medium-sized onions
vietnamese,Pressure cooker pho ga- Vietnamese chicken noodle soup,https://tasteasianfood.com/pressure-cooker-pho-ga/,2-inch ginger
vietnamese,Pressure cooker pho ga- Vietnamese chicken noodle soup,https://tasteasianfood.com/pressure-cooker-pho-ga/,1 cinnamon stick
vietnamese,Pressure cooker pho ga- Vietnamese chicken noodle soup,https://tasteasianfood.com/pressure-cooker-pho-ga/,4 cloves
vietnamese,Pressure cooker pho ga- Vietnamese chicken noodle soup,https://tasteasianfood.com/pressure-cooker-pho-ga/,4 cardamon
vietnamese,Pressure cooker pho ga- Vietnamese chicken noodle soup,https://tasteasianfood.com/pressure-cooker-pho-ga/,2 star anise
vietnamese,Pressure cooker pho ga- Vietnamese chicken noodle soup,https://tasteasianfood.com/pressure-cooker-pho-ga/,1 tsp coriander seeds
vietnamese,Pressure cooker pho ga- Vietnamese chicken noodle soup,https://tasteasianfood.com/pressure-cooker-pho-ga/,8 drumsticks
vietnamese,Pressure cooker pho ga- Vietnamese chicken noodle soup,https://tasteasianfood.com/pressure-cooker-pho-ga/,25g rock sugar
vietnamese,Pressure cooker pho ga- Vietnamese chicken noodle soup,https://tasteasianfood.com/pressure-cooker-pho-ga/,2.5 tsp salt
vietnamese,Pressure cooker pho ga- Vietnamese chicken noodle soup,https://tasteasianfood.com/pressure-cooker-pho-ga/,1.5 liter water
vietnamese,Pressure cooker pho ga- Vietnamese chicken noodle soup,https://tasteasianfood.com/pressure-cooker-pho-ga/,200g dried rice noodles
vietnamese,Pressure cooker pho ga- Vietnamese chicken noodle soup,https://tasteasianfood.com/pressure-cooker-pho-ga/,5 tbsp fish sauce
vietnamese,Pressure cooker pho ga- Vietnamese chicken noodle soup,https://tasteasianfood.com/pressure-cooker-pho-ga/,1 handful of bean sprouts
vietnamese,Pressure cooker pho ga- Vietnamese chicken noodle soup,https://tasteasianfood.com/pressure-cooker-pho-ga/,1 tbsp green onions
vietnamese,Pressure cooker pho ga- Vietnamese chicken noodle soup,https://tasteasianfood.com/pressure-cooker-pho-ga/,1 tsp cut red chili
vietnamese,Pressure cooker pho ga- Vietnamese chicken noodle soup,https://tasteasianfood.com/pressure-cooker-pho-ga/,Small bunch of mint leaves
vietnamese,Pressure cooker pho ga- Vietnamese chicken noodle soup,https://tasteasianfood.com/pressure-cooker-pho-ga/,Small bunch of Thai basil leaves
vietnamese,Pressure cooker pho ga- Vietnamese chicken noodle soup,https://tasteasianfood.com/pressure-cooker-pho-ga/,One lime
vietnamese,Vietnamese rice paper rolls,https://tasteasianfood.com/vietnamese-rice-paper-rolls/,8 pieces rice paper
vietnamese,Vietnamese rice paper rolls,https://tasteasianfood.com/vietnamese-rice-paper-rolls/,"8 prawns, ,peeled, halved"
vietnamese,Vietnamese rice paper rolls,https://tasteasianfood.com/vietnamese-rice-paper-rolls/,"60 g rice vermicelli, uncooked weight"
vietnamese,Vietnamese rice paper rolls,https://tasteasianfood.com/vietnamese-rice-paper-rolls/,4 sprigs  mint leaves
vietnamese,Vietnamese rice paper rolls,https://tasteasianfood.com/vietnamese-rice-paper-rolls/,4 sprigs  coriander leaves
vietnamese,Vietnamese rice paper rolls,https://tasteasianfood.com/vietnamese-rice-paper-rolls/,"4 sprigs  basil leaves, optional"
vietnamese,Vietnamese rice paper rolls,https://tasteasianfood.com/vietnamese-rice-paper-rolls/,2 stalks scallion
vietnamese,Vietnamese rice paper rolls,https://tasteasianfood.com/vietnamese-rice-paper-rolls/,"1 stick carrot, cut into matchsticks"
vietnamese,Vietnamese rice paper rolls,https://tasteasianfood.com/vietnamese-rice-paper-rolls/,"1 cucumber, cut into matchsticks"
vietnamese,Vietnamese rice paper rolls,https://tasteasianfood.com/vietnamese-rice-paper-rolls/,1 lettuce
vietnamese,Vietnamese rice paper rolls,https://tasteasianfood.com/vietnamese-rice-paper-rolls/,2 tbsp sugar
vietnamese,Vietnamese rice paper rolls,https://tasteasianfood.com/vietnamese-rice-paper-rolls/,1 1/2 tbsp lime juice
vietnamese,Vietnamese rice paper rolls,https://tasteasianfood.com/vietnamese-rice-paper-rolls/,1 tbsp fish sauce
vietnamese,Vietnamese rice paper rolls,https://tasteasianfood.com/vietnamese-rice-paper-rolls/,4 tbsp hot water
vietnamese,Vietnamese rice paper rolls,https://tasteasianfood.com/vietnamese-rice-paper-rolls/,"1 clove garlic, crushed"
vietnamese,Vietnamese rice paper rolls,https://tasteasianfood.com/vietnamese-rice-paper-rolls/,"1 bird's eye chili, finely sliced"
vietnamese,Vietnamese rice paper rolls,https://tasteasianfood.com/vietnamese-rice-paper-rolls/,1 tbsp vegetable oil
vietnamese,Vietnamese rice paper rolls,https://tasteasianfood.com/vietnamese-rice-paper-rolls/,"1 garlic clove, minced"
vietnamese,Vietnamese rice paper rolls,https://tasteasianfood.com/vietnamese-rice-paper-rolls/,"1 1/2 tbsp peanut butter, preferably smooth"
vietnamese,Vietnamese rice paper rolls,https://tasteasianfood.com/vietnamese-rice-paper-rolls/,3 tbsp Hoisin Sauce
vietnamese,Vietnamese rice paper rolls,https://tasteasianfood.com/vietnamese-rice-paper-rolls/,"3 tbsp water, or milk for a lighter color"
vietnamese,Vietnamese rice paper rolls,https://tasteasianfood.com/vietnamese-rice-paper-rolls/,"red chili, minced to garnish"
vietnamese,Vietnamese rice paper rolls,https://tasteasianfood.com/vietnamese-rice-paper-rolls/,"peanuts, crushed to garnish"
vietnamese,Lemongrass chicken chop,https://tasteasianfood.com/create-a-recipe/,"2 pieces of deboned chicken thighs, skin removed"
vietnamese,Lemongrass chicken chop,https://tasteasianfood.com/create-a-recipe/,2 tbsp ground lemongrass
vietnamese,Lemongrass chicken chop,https://tasteasianfood.com/create-a-recipe/,2 tsp light soy sauce
vietnamese,Lemongrass chicken chop,https://tasteasianfood.com/create-a-recipe/,2 tbsp fish sauce
vietnamese,Lemongrass chicken chop,https://tasteasianfood.com/create-a-recipe/,2 tsp curry powder
vietnamese,Lemongrass chicken chop,https://tasteasianfood.com/create-a-recipe/,1 tbsp sugar
vietnamese,Lemongrass chicken chop,https://tasteasianfood.com/create-a-recipe/,2 tbsp honey
vietnamese,Lemongrass chicken chop,https://tasteasianfood.com/create-a-recipe/,1/4 tsp ground white pepper
vietnamese,Lemongrass chicken chop,https://tasteasianfood.com/create-a-recipe/,50g of the dry coating mix for frying (refer to note below)
vietnamese,Lemongrass chicken chop,https://tasteasianfood.com/create-a-recipe/,Vegetables oil to fry
vietnamese,Bo Kho (Vietnamese beef stew) - How to cook to get the best result,https://tasteasianfood.com/bo-kho/,1kg beef
vietnamese,Bo Kho (Vietnamese beef stew) - How to cook to get the best result,https://tasteasianfood.com/bo-kho/,1 tsp sugar 
vietnamese,Bo Kho (Vietnamese beef stew) - How to cook to get the best result,https://tasteasianfood.com/bo-kho/,1 tsp salt
vietnamese,Bo Kho (Vietnamese beef stew) - How to cook to get the best result,https://tasteasianfood.com/bo-kho/,1/2 tsp black pepper 
vietnamese,Bo Kho (Vietnamese beef stew) - How to cook to get the best result,https://tasteasianfood.com/bo-kho/,2 tbsp fish sauce 
vietnamese,Bo Kho (Vietnamese beef stew) - How to cook to get the best result,https://tasteasianfood.com/bo-kho/,2 tbsp vegetable oil
vietnamese,Bo Kho (Vietnamese beef stew) - How to cook to get the best result,https://tasteasianfood.com/bo-kho/,1 tbsp chopped garlic
vietnamese,Bo Kho (Vietnamese beef stew) - How to cook to get the best result,https://tasteasianfood.com/bo-kho/,1 tbsp chopped ginger
vietnamese,Bo Kho (Vietnamese beef stew) - How to cook to get the best result,https://tasteasianfood.com/bo-kho/,2 tsp annatto powder
vietnamese,Bo Kho (Vietnamese beef stew) - How to cook to get the best result,https://tasteasianfood.com/bo-kho/,2 tsp Bo Kho spices
vietnamese,Bo Kho (Vietnamese beef stew) - How to cook to get the best result,https://tasteasianfood.com/bo-kho/,"1 large tomato, coarsely chopped"
vietnamese,Bo Kho (Vietnamese beef stew) - How to cook to get the best result,https://tasteasianfood.com/bo-kho/,"4 lemongrass, bashed"
vietnamese,Bo Kho (Vietnamese beef stew) - How to cook to get the best result,https://tasteasianfood.com/bo-kho/,1 cinnamon stick 
vietnamese,Bo Kho (Vietnamese beef stew) - How to cook to get the best result,https://tasteasianfood.com/bo-kho/,2 star anise
vietnamese,Bo Kho (Vietnamese beef stew) - How to cook to get the best result,https://tasteasianfood.com/bo-kho/,2 bay leaves 
vietnamese,Bo Kho (Vietnamese beef stew) - How to cook to get the best result,https://tasteasianfood.com/bo-kho/,1.5 liter water
vietnamese,Bo Kho (Vietnamese beef stew) - How to cook to get the best result,https://tasteasianfood.com/bo-kho/,"2 carrots, cut into wedges"
vietnamese,Bo Kho (Vietnamese beef stew) - How to cook to get the best result,https://tasteasianfood.com/bo-kho/,1 cup coconut water
vietnamese,Bo Kho (Vietnamese beef stew) - How to cook to get the best result,https://tasteasianfood.com/bo-kho/,Cornstarch slurry (1 tsp cornstarch + 2 tbsp cold water)
vietnamese,Bo Kho (Vietnamese beef stew) - How to cook to get the best result,https://tasteasianfood.com/bo-kho/,"1 large onion, cut into slices"
vietnamese,Bo Kho (Vietnamese beef stew) - How to cook to get the best result,https://tasteasianfood.com/bo-kho/,Basil leaves
vietnamese,Bo Kho (Vietnamese beef stew) - How to cook to get the best result,https://tasteasianfood.com/bo-kho/,Coriander leaves 
vietnamese,Bo Kho (Vietnamese beef stew) - How to cook to get the best result,https://tasteasianfood.com/bo-kho/,Lime wedges
vietnamese,Lemongrass Chicken,https://tasteasianfood.com/lemongrass-chicken/,"2 chicken thigh, skin-on, deboned"
vietnamese,Lemongrass Chicken,https://tasteasianfood.com/lemongrass-chicken/,"4 shallots, minced"
vietnamese,Lemongrass Chicken,https://tasteasianfood.com/lemongrass-chicken/,"2 tbsp lemongrass, minced (or blend) "
vietnamese,Lemongrass Chicken,https://tasteasianfood.com/lemongrass-chicken/,"2 cloves garlic, minced"
vietnamese,Lemongrass Chicken,https://tasteasianfood.com/lemongrass-chicken/,"1 tsp ginger, minced "
vietnamese,Lemongrass Chicken,https://tasteasianfood.com/lemongrass-chicken/,1/4 tsp white pepper
vietnamese,Lemongrass Chicken,https://tasteasianfood.com/lemongrass-chicken/,2 tsp light soy sauce
vietnamese,Lemongrass Chicken,https://tasteasianfood.com/lemongrass-chicken/,2 tbsp fish sauce
vietnamese,Lemongrass Chicken,https://tasteasianfood.com/lemongrass-chicken/,1 tbsp lime juice 
vietnamese,Lemongrass Chicken,https://tasteasianfood.com/lemongrass-chicken/,2 tsp vegetable oil
vietnamese,Lemongrass Chicken,https://tasteasianfood.com/lemongrass-chicken/,2 tbsp sugar
vietnamese,Lemongrass Chicken,https://tasteasianfood.com/lemongrass-chicken/,"2 stalk scallion, white part only, finely chopped"
vietnamese,Lemongrass Chicken,https://tasteasianfood.com/lemongrass-chicken/,"2 stalk scallions, green part only, chopped"
vietnamese,Lemongrass Chicken,https://tasteasianfood.com/lemongrass-chicken/,2 tbsp vegetable oil
vietnamese,Lemongrass Chicken,https://tasteasianfood.com/lemongrass-chicken/,A pinch of salt
vietnamese,Lemongrass Chicken,https://tasteasianfood.com/lemongrass-chicken/,50 ml hot water
vietnamese,Lemongrass Chicken,https://tasteasianfood.com/lemongrass-chicken/,50 g sugar
vietnamese,Lemongrass Chicken,https://tasteasianfood.com/lemongrass-chicken/,"50 ml lime juice, freshly squeezed"
vietnamese,Lemongrass Chicken,https://tasteasianfood.com/lemongrass-chicken/,50 ml fish sauce
vietnamese,Lemongrass Chicken,https://tasteasianfood.com/lemongrass-chicken/,"1/2 tsp garlic, minced"
vietnamese,Lemongrass Chicken,https://tasteasianfood.com/lemongrass-chicken/,"1/4 tsp red chili, minced"
vietnamese,The lemongrass Vietnamese  pork chop recipe,https://tasteasianfood.com/vietnamese-pork-chops/,3-4 pieces pork chops
vietnamese,The lemongrass Vietnamese  pork chop recipe,https://tasteasianfood.com/vietnamese-pork-chops/,"4 shallots, minced"
vietnamese,The lemongrass Vietnamese  pork chop recipe,https://tasteasianfood.com/vietnamese-pork-chops/,"2 tbsp lemongrass, minced"
vietnamese,The lemongrass Vietnamese  pork chop recipe,https://tasteasianfood.com/vietnamese-pork-chops/,1 tsp dark soy sauce
vietnamese,The lemongrass Vietnamese  pork chop recipe,https://tasteasianfood.com/vietnamese-pork-chops/,1/4 tsp black pepper
vietnamese,The lemongrass Vietnamese  pork chop recipe,https://tasteasianfood.com/vietnamese-pork-chops/,2 tsp light soy sauce
vietnamese,The lemongrass Vietnamese  pork chop recipe,https://tasteasianfood.com/vietnamese-pork-chops/,2 tbsp fish sauce
vietnamese,The lemongrass Vietnamese  pork chop recipe,https://tasteasianfood.com/vietnamese-pork-chops/,2 tsp vegetable oil
vietnamese,The lemongrass Vietnamese  pork chop recipe,https://tasteasianfood.com/vietnamese-pork-chops/,2 tbsp sugar
vietnamese,The lemongrass Vietnamese  pork chop recipe,https://tasteasianfood.com/vietnamese-pork-chops/,4 tsp honey
vietnamese,The lemongrass Vietnamese  pork chop recipe,https://tasteasianfood.com/vietnamese-pork-chops/,"2 stalk scallion, white part only, finely chopped"
vietnamese,The lemongrass Vietnamese  pork chop recipe,https://tasteasianfood.com/vietnamese-pork-chops/,"2 stalk scallions, green part only, chopped"
vietnamese,The lemongrass Vietnamese  pork chop recipe,https://tasteasianfood.com/vietnamese-pork-chops/,2 tbsp vegetable oil
vietnamese,The lemongrass Vietnamese  pork chop recipe,https://tasteasianfood.com/vietnamese-pork-chops/,A pinch of salt
vietnamese,The lemongrass Vietnamese  pork chop recipe,https://tasteasianfood.com/vietnamese-pork-chops/,100 ml hot water
vietnamese,The lemongrass Vietnamese  pork chop recipe,https://tasteasianfood.com/vietnamese-pork-chops/,50 g sugar
vietnamese,The lemongrass Vietnamese  pork chop recipe,https://tasteasianfood.com/vietnamese-pork-chops/,"50 ml lime juice, freshly squeezed"
vietnamese,The lemongrass Vietnamese  pork chop recipe,https://tasteasianfood.com/vietnamese-pork-chops/,50 ml fish sauce
vietnamese,The lemongrass Vietnamese  pork chop recipe,https://tasteasianfood.com/vietnamese-pork-chops/,"1/2 tsp garlic, minced"
vietnamese,The lemongrass Vietnamese  pork chop recipe,https://tasteasianfood.com/vietnamese-pork-chops/,"1/4 tsp bird’s eye chili, red color preferred, minced"
